station_id,name,lat,lon
2515855808,Madeleine Vionnet,48.902519,2.37409
101761298,Place du Moulin de Javel,48.840217,2.271606
102335085,Aristide Briand - Place de la Résistance,48.821242,2.2511
20033972555,ZAC des Louvresses,48.943682,2.305786
20278271464,Place des Ardoines,48.782904,2.40695
437741660,Saint-Denis - Rivoli,48.859059,2.347694
452347778,Daumesnil - Picpus,48.837469,2.401765
20235746379,Square Bela Bartok,48.850984,2.284436
653073004,Tremblay - Lac des Minimes,48.834131,2.454752
394404659,Gare Saint-Lazare - Cour du Havre,48.875674,2.32656
20084863816,Arbalète - Claude Bernard,48.840009,2.347523
129026597,Caumartin - Provence,48.874423,2.328469
523900881,Cité de la Musique,48.888797,2.392581
126354477,Clichy - Place Blanche,48.883601,2.333224
315022587,Malesherbes - Place de la Madeleine,48.870406,2.323244
101013666,Bercy - Villot,48.841795,2.376785
34742973,Place Balard,48.836396,2.278419
19697809404,Matignon - Faubourg Saint-Honoré,48.871499,2.313896
